GEOID,total_pop,median_rent,median_income,median_age,pct_college_degree,pct_racial_minorities,pct_property_owner,pct_commuter_PuT,DistRes,DistOffice,dist_to_cbd
421010363011,1998.0,1113.0,64091.0,46.6,0.1527027027027027,0.10910910910910909,0.649402390438247,0.09801762114537445,6790.880716118454,18906.078111784595,28632.96515833729
421010363022,1878.0,1143.0,66771.0,35.7,0.1126164267569856,0.11661341853035145,0.79,0.14152202937249667,4906.5867233487415,17817.977282374522,28996.57400544432
421010363031,2456.0,1668.0,105506.0,42.2,0.2765598650927487,0.023208469055374548,0.8356481481481481,0.08795411089866156,6226.383346503679,19326.038896230522,29716.821613168595
421010363033,1571.0,1070.2311111111112,86426.0,39.6,0.21541318477251625,0.22660725652450664,1.0,0.10779220779220779,6054.06492661345,18758.96718841791,29609.04389459431
421010363032,1142.0,1070.2311111111112,75833.0,38.2,0.20670391061452514,0.07618213660245188,0.9695550351288056,0.0448,5872.442822968185,18682.98771146573,29483.6911000992
421010088021,987.0,1180.0,69671.5965583174,22.5,0.8060941828254847,0.41236068895643363,0.09863013698630137,0.2742230347349177,1535.4754492074894,3186.173728517039,4120.764546195581
421010101002,515.0,1070.2311111111112,89158.0,53.2,0.12128712871287128,0.9650485436893204,0.7122641509433962,0.7058823529411765,4566.048298052445,7572.710038491246,8551.77615145069
421010101003,2099.0,1053.0,55655.0,31.2,0.2917726887192536,1.0,0.49714285714285716,0.6194331983805668,4788.915626420645,7994.323177993113,8981.382424504183
421010139003,865.0,1182.0,111818.0,56.6,0.39644970414201186,0.48554913294797686,0.19434628975265017,0.04857142857142857,1447.2984712538807,2972.876774545265,2732.563446328324
421010111003,446.0,1070.2311111111112,46667.0,26.9,0.31297709923664124,0.9730941704035875,0.8607594936708861,0.25925925925925924,3930.8864698067096,6263.320157806479,7101.756439187283
421010114002,354.0,1070.2311111111112,75071.0,60.7,0.24482758620689654,1.0,1.0,0.20930232558139536,5000.38511794654,8262.37724319477,9191.929856389861
421010114004,617.0,848.0,13919.0,44.8,0.12698412698412698,0.93354943273906,0.36900369003690037,0.09433962264150944,4937.327583539295,8232.585148637807,9200.724124755883
421010137003,1044.0,933.0,69671.5965583174,36.4,0.11405835543766578,0.9492337164750958,0.4699074074074074,0.5775075987841946,2528.9649879452636,3909.4377586549467,4108.049207836979
421010137001,1201.0,970.0,76016.0,31.6,0.38966480446927376,0.8376353039134055,0.4450402144772118,0.33976833976833976,2581.1883864577703,3573.1024739112536,3850.8844678842156
421010138001,472.0,855.0,33611.0,31.2,0.05177993527508091,0.940677966101695,0.55,0.19008264462809918,1842.9487509822916,3670.4695005940434,3603.3735927228913
421010149005,844.0,719.0,69671.5965583174,47.3,0.13495934959349593,0.8708530805687204,0.5242966751918159,0.449438202247191,2607.7973980385677,4269.055703552672,4509.0841853089105
421010165003,2327.0,408.0,10778.0,22.7,0.08748906386701662,0.8990116029222175,0.07327001356852103,0.3627450980392157,719.7738991658142,5144.485051060033,5024.770329249319
421010168004,545.0,879.0,69671.5965583174,50.8,0.10368663594470046,1.0,0.1736111111111111,0.34285714285714286,1816.4804030505536,5097.1738958812575,5090.290772233178
421010172023,835.0,686.0,26755.0,48.9,0.07768595041322314,1.0,0.7027027027027027,0.30952380952380953,3275.9858801342775,6201.81132047851,6522.60779614262
421010178003,1033.0,669.0,26406.0,38.1,0.0,0.8025169409486932,0.23308270676691728,0.24705882352941178,2764.321574109994,6753.802379195653,7653.341039063965
421010199002,1305.0,894.0,17212.0,34.0,0.027261462205700124,0.7310344827586207,0.4057971014492754,0.06792452830188679,3048.255236666352,6951.6362355,7752.834848505431
421010205001,1561.0,1139.0,52791.0,45.4,0.01610305958132045,0.9730941704035875,0.651685393258427,0.1925287356321839,3983.951339339024,8288.360318890753,8506.83551298865
421010293002,1475.0,1076.0,39306.0,32.5,0.05147864184008762,0.7274576271186441,0.4567669172932331,0.3341404358353511,6057.44409468864,9298.325497131493,11058.690801742601
